filename	target	pointing	location	size_bytes	size_human	format	scan_status	coverage	runs_evidence	result_summary	notes	kind
blc2_2bit_guppi_57449_46749_HIP83043_0021.0000.raw	HIP83043	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (25 flagged, 2026-09-21 23:25:43) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (20 flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:17) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:20) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:37:47)	runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (25 flagged, 2026-09-21 23:25:43) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (20 flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:17) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:20) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:37:47)			raw_storage
blc2_2bit_guppi_57449_47085_HIP83043_OFF_0022.0000.raw	HIP83043	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (21 flagged, 2026-09-21 23:25:43) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (22 flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:17) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:18) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:37:48)	runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (21 flagged, 2026-09-21 23:25:43) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (22 flagged, 2026-09-21 23:35:16) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:17) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:35:18) | runs\campaigns\2026-09-21_mega\targets\HIP83043_57449_blc2_46749_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:37:48)			raw_storage
blc2_2bit_guppi_57449_48802_HIP83613_0027.0000.raw	HIP83613	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 23:44:00) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (24 flagged, 2026-09-21 23:52:19) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:23) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:39:14)	runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 23:44:00) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (24 flagged, 2026-09-21 23:52:19) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:23) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:39:14)			raw_storage
blc2_2bit_guppi_57449_49131_HIP83613_OFF_0028.0000.raw	HIP83613	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 23:44:00) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (16 flagged, 2026-09-21 23:52:18) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:21) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (4 flagged, 2026-09-21 13:39:15)	runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 23:44:00) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (16 flagged, 2026-09-21 23:52:18) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:20) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 23:52:21) | runs\campaigns\2026-09-21_mega\targets\HIP83613_57449_blc2_48802_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (4 flagged, 2026-09-21 13:39:15)			raw_storage
blc2_2bit_guppi_57451_19304_HIP62472_0003.0000.raw	HIP62472	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 18:34:41) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 18:42:09) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:13) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:14:58)	runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 18:34:41) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 18:42:09) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:13) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:14:58)			raw_storage
blc2_2bit_guppi_57451_19631_HIP62472_OFF_0004.0000.raw	HIP62472	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 18:34:41) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 18:42:09) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:11) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:14:58)	runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 18:34:41) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 18:42:09) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:10) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:42:11) | runs\campaigns\2026-09-21_mega\targets\HIP62472_57451_blc2_19304_s3_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:14:58)			raw_storage
blc2_2bit_guppi_57451_21431_HIP63121_0009.0000.raw	HIP63121	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (20 flagged, 2026-09-21 18:49:50) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (20 flagged, 2026-09-21 18:57:22) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:27) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:16:24)	runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (20 flagged, 2026-09-21 18:49:50) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (20 flagged, 2026-09-21 18:57:22) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:27) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:16:24)			raw_storage
blc2_2bit_guppi_57451_21774_HIP63121_OFF_0010.0000.raw	HIP63121	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (22 flagged, 2026-09-21 18:49:52) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (24 flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:25) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:25) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:16:25)	runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (22 flagged, 2026-09-21 18:49:52) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (24 flagged, 2026-09-21 18:57:24) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:25) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 18:57:25) | runs\campaigns\2026-09-21_mega\targets\HIP63121_57451_blc2_21431_s9_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:16:25)			raw_storage
blc2_2bit_guppi_57451_23521_HIP63406_0015.0000.raw	HIP63406	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 19:23:50) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (14 flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:26) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:19:18)	runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 19:23:50) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (14 flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:26) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:19:18)			raw_storage
blc2_2bit_guppi_57451_23871_HIP63406_OFF_0016.0000.raw	HIP63406	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (27 flagged, 2026-09-21 19:23:50) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (18 flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:24) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:24) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:19:18)	runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (27 flagged, 2026-09-21 19:23:50) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (18 flagged, 2026-09-21 19:31:23) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:24) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:31:24) | runs\campaigns\2026-09-21_mega\targets\HIP63406_57451_blc2_23521_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:19:18)			raw_storage
blc2_2bit_guppi_57451_25670_HIP69732_0021.0000.raw	HIP69732	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (22 flagged, 2026-09-21 21:11:54) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (28 flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:33) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 13:26:37)	runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (22 flagged, 2026-09-21 21:11:54) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (28 flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:30) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:33) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (0 flagged, 2026-09-21 13:26:37)			raw_storage
blc2_2bit_guppi_57451_26010_HIP69732_OFF_0022.0000.raw	HIP69732	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (19 flagged, 2026-09-21 21:11:52) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 21:19:29) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:31) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:31) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:26:38)	runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (19 flagged, 2026-09-21 21:11:52) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 21:19:29) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:31) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:19:31) | runs\campaigns\2026-09-21_mega\targets\HIP69732_57451_blc2_25670_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:26:38)			raw_storage
